ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,AADT,AADT_YEAR,GIS_ID,OBJECTID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SHAPELEN
11025352,1961.611124,1985.232066,2022/01/01 05:00:00+00,,{0A47EE4B-CE03-4074-B595-795E9DD45683},30278,2022,TrafficVolumeLn_322172,322172,{575259F8-C162-4A88-9A04-605D35724746},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,1985.232066,2212.198502,2022/01/01 05:00:00+00,,{8F8AE7EA-070C-433F-AACA-9BB3FD59EBD8},30278,2022,TrafficVolumeLn_322173,322173,{BDC4D21C-B1EC-4A31-9F1D-C0AD98E1CDED},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2212.199502,2436.159945,2022/01/01 05:00:00+00,,{C5C3DCEF-1259-41F0-A9A1-4D5DD6429BDC},30278,2022,TrafficVolumeLn_322174,322174,{635B343B-B059-419E-9814-6D8ADC4824E0},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2436.159945,2467.209868,2022/01/01 05:00:00+00,,{1C622D87-9EA0-481F-9209-4C9CDF3A3763},30278,2022,TrafficVolumeLn_322175,322175,{C5ADE83A-E451-48F2-9127-BF2449E3992B},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2467.209868,2570.87961,2022/01/01 05:00:00+00,,{F5631BE8-C491-4C38-B23C-9F33BF3507FC},30278,2022,TrafficVolumeLn_322176,322176,{4A64BD5B-F168-48DD-9BFF-224BBA4F0C2A},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2570.88061,2662.400383,2022/01/01 05:00:00+00,,{3116A292-7769-4646-BC25-7F9D921ECC7D},30278,2022,TrafficVolumeLn_322177,322177,{9FA728EA-194D-4F64-A9DC-A3647B5D65FA},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2662.401383,2813.911006,2022/01/01 05:00:00+00,,{504EDA8D-02D9-4B28-8128-7B91FA9BC414},30278,2022,TrafficVolumeLn_322178,322178,{BC98F1C2-1805-4443-93F6-2A005578483E},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2813.911006,2940.630691,2022/01/01 05:00:00+00,,{FEA339AB-DD40-401F-B673-2B00C1484B1E},30278,2022,TrafficVolumeLn_322179,322179,{3C54A37D-28C7-4907-A9BE-B222BA0454D4},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,2940.630691,3091.380316,2022/01/01 05:00:00+00,,{973B936F-9D2D-49C0-B698-3C67D563AB65},30278,2022,TrafficVolumeLn_322180,322180,{C0062C6C-BC01-4AE6-9CCB-84AA8F5BAA64},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3091.380316,3203.810037,2022/01/01 05:00:00+00,,{01208577-0A1F-402B-80F9-B49DCE0B3EE8},30278,2022,TrafficVolumeLn_322181,322181,{1014C81E-74EF-4F2C-AB33-BD4B083D2EE1},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3203.810037,3279.919848,2022/01/01 05:00:00+00,,{2BDB725F-93CE-4000-937B-7AD86BD61B89},30278,2022,TrafficVolumeLn_322182,322182,{C0059906-B09F-4944-96B4-F55EA15E85DD},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3279.920848,3393.606565,2022/01/01 05:00:00+00,,{4E5FA816-7A6F-4DE3-BA77-992031CD697D},30278,2022,TrafficVolumeLn_322183,322183,{34CB1612-6343-48F3-B92E-CE7023CC1F05},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3393.607565,3440.796448,2022/01/01 05:00:00+00,,{DEF20E31-CCA9-4556-A54E-563C7FE8C078},30278,2022,TrafficVolumeLn_322184,322184,{BA4CEAAE-AAA4-4175-A54D-76774B631681},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3440.796448,3769.88263,2022/01/01 05:00:00+00,,{E649AD64-E8B6-4D76-ABF6-2C1EC4990627},30278,2022,TrafficVolumeLn_322185,322185,{DC5C8276-C152-462A-8C47-B7F9264EA0D4},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,3769.88263,3973.648124,2022/01/01 05:00:00+00,,{00943892-9356-4B05-A9C2-1E4AE5F7D3AB},30278,2022,TrafficVolumeLn_322186,322186,{BB149505-D521-4148-BBD6-EAB93EBC6683},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,354.05712,393.9440209,2022/01/01 05:00:00+00,,{5666E621-D43D-47D4-B046-0D7C12B1AA2E},31365,2022,TrafficVolumeLn_322187,322187,{89DA6831-0C0D-4978-BAE0-906DA0DC10FA},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,393.9440209,532.1366774,2022/01/01 05:00:00+00,,{3DA44107-BF7E-4BB5-AC19-EE96C0C90432},31365,2022,TrafficVolumeLn_322188,322188,{C80BCD23-3108-42D1-A29A-F2BF48B949A6},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,532.1366774,585.8355439,2022/01/01 05:00:00+00,,{C22CC557-9AF2-484C-9EB3-5545B4E686C0},31365,2022,TrafficVolumeLn_322189,322189,{C4B16ADF-381B-4AE4-868A-9D2EB6437785},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11025352,585.8355439,640.7434074,2022/01/01 05:00:00+00,,{93EDEBDD-00EC-4A79-84C8-99D6C2449B3F},31365,2022,TrafficVolumeLn_322190,322190,{B1003E93-8288-4466-B63C-8F5B6FD123F8},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,0,37.83090597,2022/01/01 05:00:00+00,,{17A0135A-AAB4-4082-A23A-5181F3A1BC18},9704,2022,TrafficVolumeLn_322191,322191,{88D29DB7-5D02-4F34-9553-83E0E12C52E0},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,37.83090597,163.2115943,2022/01/01 05:00:00+00,,{2EDCFCB8-B189-415B-B16F-EA742DF22D19},11280,2022,TrafficVolumeLn_322192,322192,{70D50DE7-18C0-4352-BED5-2CEE530E6DDA},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,163.2115943,269.7573295,2022/01/01 05:00:00+00,,{F6E67C26-7810-4940-929C-1F4AC5C1997E},11280,2022,TrafficVolumeLn_322193,322193,{3E72649B-9147-4FA3-A7F7-3C9CE1A944D1},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,269.7573295,399.537007,2022/01/01 05:00:00+00,,{34CF07F4-76D4-4FDF-A409-B78C08D5F33F},11280,2022,TrafficVolumeLn_322194,322194,{B3613C55-B438-4E8D-B291-694FB04A9890},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,399.537007,399.7440064,2022/01/01 05:00:00+00,,{54A07494-CFC7-4A0A-AA6E-5FB6852CBFAC},11280,2022,TrafficVolumeLn_322195,322195,{960E720B-9083-4F64-B84C-C861AD9525ED},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,399.7440064,441.4479028,2022/01/01 05:00:00+00,,{A461CE14-0E5D-4D76-A354-C64BC60CC63D},9694,2022,TrafficVolumeLn_322196,322196,{C33A1A95-3872-4CF9-A586-518B63F50D8E},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,441.4479028,471.7178276,2022/01/01 05:00:00+00,,{AB090541-4E02-4D8F-BFDD-2AFB1544AE2D},9694,2022,TrafficVolumeLn_322197,322197,{AEB71664-AB8E-471A-A601-895F6A252FED},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,471.7178276,529.857683,2022/01/01 05:00:00+00,,{9A827784-BC6C-4B78-B008-80AD91FE0CD0},9694,2022,TrafficVolumeLn_322198,322198,{56DC513F-C0FF-4D21-8EC8-B5DBD98485C9},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,529.858683,618.9284617,2022/01/01 05:00:00+00,,{AF1ED32B-F76C-4310-8E54-596F365AFEE7},10045,2022,TrafficVolumeLn_322199,322199,{C5ABC56A-C045-4B9F-BEB8-40AC43B90DCB},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,618.9314,703.1462523,2022/01/01 05:00:00+00,,{7E51F1DB-8CDC-4F99-B8E7-5B46781DBC9F},2947,2022,TrafficVolumeLn_322200,322200,{3569C50A-161F-44E4-8CAC-1879DE7E9A75},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,703.1462523,876.9188204,2022/01/01 05:00:00+00,,{29A9A479-4401-4D91-846D-B2FD914D386A},3812,2022,TrafficVolumeLn_322201,322201,{46D69EFC-CF98-4AF0-AFF6-9FEC20687309},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,876.9188204,968.415593,2022/01/01 05:00:00+00,,{F1EFC692-2387-4F19-9691-37D90CB6C1DF},3812,2022,TrafficVolumeLn_322202,322202,{A800CF9D-E290-442D-9D83-C6161DDB0235},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11026912,968.415593,1056.028375,2022/01/01 05:00:00+00,,{32E290BF-522E-4C28-A9C5-6A7381177958},3812,2022,TrafficVolumeLn_322203,322203,{C3EB27A2-0723-4C78-A5E8-7ABEACD6B9BB},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11027092,0,35.66291136,2022/01/01 05:00:00+00,,{E3AEA593-72D6-4939-BB01-725449B632AA},11542,2022,TrafficVolumeLn_322204,322204,{7BD3DF33-C307-4F86-B53D-80420D5D5353},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11027092,35.66291136,100.7707495,2022/01/01 05:00:00+00,,{F9DC766E-04E7-4FF3-B5B7-B820031768F6},11542,2022,TrafficVolumeLn_322205,322205,{99FF1E0D-E57D-478D-A2BE-456D5554A94F},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11027092,100.7707495,422.7819492,2022/01/01 05:00:00+00,,{E6BBF6BB-BB03-4194-A0E8-0E04674262D6},11542,2022,TrafficVolumeLn_322206,322206,{9ECF2042-1642-4EEF-82B1-09AF96B2A4F9},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11027092,422.7819492,1150.301141,2022/01/01 05:00:00+00,,{49ABB05A-889E-499D-BC93-AEC1362B5557},11542,2022,TrafficVolumeLn_322207,322207,{631A7143-9C3D-4D9A-8DE9-1E55496E318C},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11027092,1150.301141,1551.248144,2022/01/01 05:00:00+00,,{FE6BCF15-8566-4B64-B6E5-F983A99AC9BC},11542,2022,TrafficVolumeLn_322208,322208,{6AEF0DFE-8B4A-4228-A7A7-F70D132B18D9},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11028212,1430.351445,1585.775059,2022/01/01 05:00:00+00,,{A248DFDC-8FC0-4EF1-93A7-F43733C90B66},661,2022,TrafficVolumeLn_322209,322209,{C9041404-AA40-4B5B-95D2-4E0F4CFE4BCF},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11028212,1430.351445,1585.775059,2022/01/01 05:00:00+00,,{A248DFDC-8FC0-4EF1-93A7-F43733C90B66},661,2022,TrafficVolumeLn_322210,322210,{E23EFE80-0905-4DF5-919D-D8CE40807A23},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11028212,1585.775059,1661.124871,2022/01/01 05:00:00+00,,{893F1C2B-F3BE-4C99-BA83-256927C0E54F},661,2022,TrafficVolumeLn_322211,322211,{8D407517-987E-4765-ACE8-3E9BAAA9674D},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11028212,1661.124871,1751.097648,2022/01/01 05:00:00+00,,{0EEA7FA7-69E6-4B15-8086-D45905692B9C},661,2022,TrafficVolumeLn_322212,322212,{A8A5328A-2415-4625-AC80-4976BECB0D9C},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11028212,1751.097648,1958.118133,2022/01/01 05:00:00+00,,{06628D9E-102D-45FB-966E-FD02288358BB},661,2022,TrafficVolumeLn_322213,322213,{1C20DC2B-5FE6-407C-ACFB-5BF2A071C0CF},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,0,16.21795969,2022/01/01 05:00:00+00,,{7DB28E29-F772-499B-8DDB-82728F13E04B},32443,2022,TrafficVolumeLn_322214,322214,{0E34E131-50C4-46A3-9A56-A7ACCAE1D288},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,16.21795969,57.51485705,2022/01/01 05:00:00+00,,{7DF33A11-72B7-411C-9849-A0D42D11C95C},32443,2022,TrafficVolumeLn_322215,322215,{6E7286C3-FB4D-4A43-A113-B6C1E8F77148},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,57.51485705,92.00577132,2022/01/01 05:00:00+00,,{3DB8DD1E-F8D6-425D-8BB2-4227D8C94BFB},32443,2022,TrafficVolumeLn_322216,322216,{F3F879FE-82DA-41CD-B840-B65D0855E5C3},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,92.00577132,120.9416994,2022/01/01 05:00:00+00,,{5D3D27A6-9E1B-41F8-A85A-F164BCDDD805},32443,2022,TrafficVolumeLn_322217,322217,{DE51A973-A669-4CC3-8AC5-C78A04A1A0A6},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,120.9416994,185.6135387,2022/01/01 05:00:00+00,,{D768EC95-D74E-45F0-9E7B-2A42E8174DD1},32443,2022,TrafficVolumeLn_322218,322218,{AC2039C7-ED47-48AE-BC1D-3E33D67AEFE5},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,185.6135387,228.3364325,2022/01/01 05:00:00+00,,{A36B1758-34A1-423F-AF96-0AAD6ED99A26},32443,2022,TrafficVolumeLn_322219,322219,{EC602396-44D2-42B1-89D5-0F185A4EA4CB},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,228.3364325,279.3903056,2022/01/01 05:00:00+00,,{7E424A70-5BE5-4F70-904F-5651D07AD9B4},32443,2022,TrafficVolumeLn_322220,322220,{0A34F3CC-1BCD-4ACB-8B87-B7E9ED640DE6},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,279.3903056,307.8882348,2022/01/01 05:00:00+00,,{085708F6-0F32-402F-9750-358C424BB1B1},32443,2022,TrafficVolumeLn_322221,322221,{BD46ABF2-3B41-4F5F-9D30-ED8CD39AD1F1},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,307.8882348,336.6571632,2022/01/01 05:00:00+00,,{64D60EEB-AB9C-4E9A-9211-F1F737B39CBD},32443,2022,TrafficVolumeLn_322222,322222,{896B9D81-4C1C-45F8-9B89-FC1A20C2923C},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,336.6571632,400.9990033,2022/01/01 05:00:00+00,,{4A7859A6-1CBC-4B36-9360-DDEF64E526A6},32443,2022,TrafficVolumeLn_322223,322223,{B69151E8-A3AD-4FA7-AAB1-2AC11E8CE319},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031202,400.9990033,431.5989273,2022/01/01 05:00:00+00,,{24DBDD29-909A-4398-A585-9C889190B192},32443,2022,TrafficVolumeLn_322224,322224,{A485FD6D-D6BC-48EC-91BE-9F984F36E9D7},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,0,55.924861,2022/01/01 05:00:00+00,,{78373083-A4B7-4856-A8A2-F5B710F36584},5856,2022,TrafficVolumeLn_322225,322225,{1BC91036-FC9C-4F23-B7B5-CF9FD03BB1C8},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,55.924861,91.46677266,2022/01/01 05:00:00+00,,{FF7C3110-6084-472E-AD5A-A2CBEC79D651},5856,2022,TrafficVolumeLn_322226,322226,{EAA1763A-57C2-41E0-BE95-56D4B8BA6010},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,91.46677266,146.858635,2022/01/01 05:00:00+00,,{E68A9484-1C7F-47A8-8FDD-794FF23124DD},5856,2022,TrafficVolumeLn_322227,322227,{DC30442F-6BF7-4989-A912-47C822C95F48},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,146.858635,205.8524884,2022/01/01 05:00:00+00,,{221E52C8-8A74-428C-961B-512383AB265A},5856,2022,TrafficVolumeLn_322228,322228,{79363D34-EB8E-44C5-82E5-92611B5DFC28},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,205.8534884,269.4233304,2022/01/01 05:00:00+00,,{C601B0EB-1AFA-400F-9B48-A5D1F25F55FF},5856,2022,TrafficVolumeLn_322229,322229,{76257093-383F-48B3-AFFD-6A50F9C43A77},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,269.4233304,349.9541302,2022/01/01 05:00:00+00,,{A5644CE9-9968-4E4C-8A8B-976A19153976},5856,2022,TrafficVolumeLn_322230,322230,{C9CD7EBA-621D-462A-8030-84C386724E24},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,349.9541302,399.0780081,2022/01/01 05:00:00+00,,{F6D93723-44E2-45CC-8FAC-02DB76B3BEF1},5856,2022,TrafficVolumeLn_322231,322231,{DD88DF1E-00EE-4561-9EED-9532B52F881B},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,399.0780081,471.9728269,2022/01/01 05:00:00+00,,{0E84052A-32AA-4375-8E46-FB6E9074D1BB},5856,2022,TrafficVolumeLn_322232,322232,{A21B1160-3C8A-42DB-B59C-602840388E4F},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,471.9728269,531.5326789,2022/01/01 05:00:00+00,,{F4809694-A43B-4AB7-AD5C-740D1065F30A},5856,2022,TrafficVolumeLn_322233,322233,{B12E6BB3-1D2A-4E0A-BEC3-92ABAD9D18E9},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,531.5326789,617.7864645,2022/01/01 05:00:00+00,,{2383260D-BB01-479F-8EBF-35552CFC2254},5856,2022,TrafficVolumeLn_322234,322234,{4386CB61-00A6-4C11-B502-5CF14C1496AE},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,617.7864645,855.9768725,2022/01/01 05:00:00+00,,{1C6FD3E4-562E-459D-BBBF-7DF42CCBC715},5856,2022,TrafficVolumeLn_322235,322235,{0FF3DDC3-3DBB-4474-8D82-F1506A663C30},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,855.9768725,940.9626613,2022/01/01 05:00:00+00,,{B4494338-5656-4A98-AAE9-D7D31FC1F438},5856,2022,TrafficVolumeLn_322236,322236,{71F4A505-94DA-417F-BD3D-59106963E19C},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,940.9626613,1028.653443,2022/01/01 05:00:00+00,,{97EA868E-D8DC-47F8-ADE2-E59550F6268C},5856,2022,TrafficVolumeLn_322237,322237,{6A7085E5-FF7E-457D-B617-BC96BBF3E630},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1028.653443,1062.450359,2022/01/01 05:00:00+00,,{B5CACC13-6571-4F0B-9C28-C4C1F752FAD9},5856,2022,TrafficVolumeLn_322238,322238,{8EEEF14D-80D1-438A-BC42-36D91AD56833},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1062.450359,1115.490227,2022/01/01 05:00:00+00,,{0D17CF50-426E-4143-BF9A-500353115C7C},5856,2022,TrafficVolumeLn_322239,322239,{CD4399BA-30A7-4C1C-9B10-487B854C2C37},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1115.490227,1205.544004,2022/01/01 05:00:00+00,,{762EF843-2FA4-4343-AE2C-3A175909E847},5856,2022,TrafficVolumeLn_322240,322240,{3FF15711-8302-42F3-AF64-4578AF22DF56},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1205.544004,1293.168786,2022/01/01 05:00:00+00,,{DF548175-759E-4952-BD38-7FB841E542B6},5856,2022,TrafficVolumeLn_322241,322241,{6C5A3727-92C0-4A0D-9544-9A4F77F26096},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1293.168786,1401.163517,2022/01/01 05:00:00+00,,{30A5B675-B6BC-4BA7-A5B7-4279C5ECBD71},5856,2022,TrafficVolumeLn_322242,322242,{678704B8-E8CE-43AA-9605-6B89E6CD0A9C},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1401.163517,1468.35535,2022/01/01 05:00:00+00,,{B38B43C8-48FC-4AE8-86C1-B35BA2CB4AE3},5856,2022,TrafficVolumeLn_322243,322243,{A0AA5499-1293-4F6C-B5FB-C0CC4C29C9AE},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1468.35535,1559.984123,2022/01/01 05:00:00+00,,{318F06B0-B039-4477-A5D6-4883638A8156},5856,2022,TrafficVolumeLn_322244,322244,{0A2F7354-2DCF-451A-8334-E7DD48190B68},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1559.984123,1650.205898,2022/01/01 05:00:00+00,,{A33AFDE6-EBDB-4FCA-8E3C-438AF76AA435},5856,2022,TrafficVolumeLn_322245,322245,{425DEE11-B68D-4191-AEBE-B1C4BC693626},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,1650.205898,1785.407562,2022/01/01 05:00:00+00,,{8944E05C-DDC1-439E-B23C-CBA7BD66BE48},5856,2022,TrafficVolumeLn_322246,322246,{3564D7B9-D3A3-4402-9D89-861BF9BFDAF6},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2771.239112,2771.2447,2022/01/01 05:00:00+00,,{060AC5D4-1D13-4979-A09E-CA2120C92D4C},7572,2022,TrafficVolumeLn_322247,322247,{689A8E53-3648-4224-A12E-A2E6C10AFFD4},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2771.2457,2923.388734,2022/01/01 05:00:00+00,,{060AC5D4-1D13-4979-A09E-CA2120C92D4C},7572,2022,TrafficVolumeLn_322248,322248,{091DD44C-E1DF-4D55-B8C0-DCB53453C47E},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2923.389734,3049.51942,2022/01/01 05:00:00+00,,{6810EE20-E377-45BF-B40C-4A030EA4B1E1},7572,2022,TrafficVolumeLn_322249,322249,{E8B4F3B9-ACD2-4647-8A1C-38474A341516},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2494.072801,2645.457425,2022/01/01 05:00:00+00,,{C05D3D58-84D4-4B9C-AAD5-29FC4568EB57},16934,2022,TrafficVolumeLn_322250,322250,{6718F825-3057-4DA9-93E8-E06C76B149EE},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2645.458425,2771.238112,2022/01/01 05:00:00+00,,{3A5E375C-4081-486D-B1C2-CEB5379FE1C8},16934,2022,TrafficVolumeLn_322251,322251,{DB8871F1-612C-46A4-8529-EE335DA5AED7},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031332,2297.688289,2494.071801,2022/01/01 05:00:00+00,,{FF48B7BA-E9FD-4C33-812B-B0AEED037FCC},2824,2022,TrafficVolumeLn_322252,322252,{4C644520-6037-4C87-BDD3-04C564C0FDCE},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031422,0,534.8346707,2022/01/01 05:00:00+00,,{F2481675-BC22-44BE-871F-3C76C26BFD48},23584,2022,TrafficVolumeLn_322253,322253,{60F5AD98-C595-421C-BAF1-94C48EE5BB34},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031422,534.8346707,923.9127036,2022/01/01 05:00:00+00,,{7145D728-3066-4319-802A-C228AD217A93},23584,2022,TrafficVolumeLn_322254,322254,{D55F83FE-5A05-48DE-AACD-C11F1FD84478},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031422,923.9127036,1045.123402,2022/01/01 05:00:00+00,,{02303129-FD68-4E58-8F21-C586AAD95D80},23584,2022,TrafficVolumeLn_322255,322255,{93A71957-2921-4EF9-B23F-C21D5399AB3F},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031852,0,110.629725,2022/01/01 05:00:00+00,,{C335B933-445D-48BE-9ADF-489FC8B5F790},1310,2022,TrafficVolumeLn_322256,322256,{78118789-C2DB-47C7-982B-BC2AD9E5DBB9},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031852,110.629725,171.6405734,2022/01/01 05:00:00+00,,{09CB75B4-F606-4086-A87B-B4B412EE7275},1310,2022,TrafficVolumeLn_322257,322257,{36CA90D0-B139-4A23-839D-856E0CB54CCB},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031982,0,200.5185016,2022/01/01 05:00:00+00,,{4A783141-2109-42BA-B37E-4282DCB5DB75},6606,2022,TrafficVolumeLn_322258,322258,{4F07F994-414B-4284-9A15-CEECCDCB3962},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
11031982,200.5185016,255.6263646,2022/01/01 05:00:00+00,,{FE00E71C-1C05-4ACC-AE0D-1FE2EACBAE7D},6606,2022,TrafficVolumeLn_322259,322259,{78A756AD-91A7-4C3C-8AEF-95EAE3BB5664},DCGIS,2024/04/26 06:31:38+00,DCGIS,2024/04/26 06:36:37+00,0
